,Created At,Text,Geo Coordinates.latitude,Geo Coordinates.longitude,User Location,Username,User Screen Name,Retweet Count,Classificacao,Observação,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
656,Mon Jan 09 18:35:54 +0000 2017,"Ciclo do ouro, período que marca a ascensão do atual estado de Minas Gerais na economia colonial. Em 1763, a sede do (part 13)",,,,라우라,JiminniYoon,0,Neutro,,,,,,,,,,,,,,,,
657,Sat Jan 07 23:51:25 +0000 2017,Cinco presos fogem de cadeia em Minas armados - Gerais - Estado de Minas https://t.co/lnAfvHy6ZP,,,Brasil,Letícia Alves,leticialves,0,Neutro,,,,,,,,,,,,,,,,
658,Fri Jan 06 22:45:29 +0000 2017,Claro que lo hará. El nuevo Secretario de Estado explotará aún más el petróleo y minas de Guatemala. @usembassyguate https://t.co/g0QItHF5mx,,,AMERICA ES PUEBLO #YOSOYPUEBLO,PrimaveraLatina #YSP,guatemalaya,0,Neutro,,,,,,,,,,,,,,,,
659,Fri Jan 06 15:23:15 +0000 2017,Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da barragem do Jequitaí https://t.co/2ucHTCY1rB,,,Brasil,Codevasf,Codevasf,1,Positivo,,,,,,,,,,,,,,,,
660,Fri Jan 06 12:45:23 +0000 2017,Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da barragem do Jequitaí https://t.co/RubYf9Koe9,,,Brazil ✔,Revista Cafeicultura,cafeicultura,0,Positivo,,,,,,,,,,,,,,,,
661,Fri Jan 06 12:45:17 +0000 2017,Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da… https://t.co/JjUbGJenpt,,,Brazil ✔,Revista Cafeicultura,cafeicultura,0,Positivo,,,,,,,,,,,,,,,,
662,Fri Jan 06 12:45:26 +0000 2017,Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da… https://t.co/JjUbGJenpt https://t.co/ah6HBMOkpB,,,Brazil ✔,Revista Cafeicultura,cafeicultura,2,Positivo,,,,,,,,,,,,,,,,
663,Fri Jan 06 12:45:24 +0000 2017,Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da… https://t.co/JjUbGJenpt https://t.co/aNSAH0qWsa,,,Brazil ✔,Revista Cafeicultura,cafeicultura,0,Positivo,,,,,,,,,,,,,,,,
664,Thu Jan 05 21:36:30 +0000 2017,"Coisa linda ver a Adélia Prado sendo premiada pelo seu conjunto da obra, ela mais que merece <3 https://t.co/i1LCDxxNNf",,,Campinas,Rafael Noris,rafanoris,0,Neutro,,,,,,,,,,,,,,,,
665,Wed Jan 04 20:49:52 +0000 2017,Com a palavra o TJMG:... https://t.co/ExIpfMHmYK,,,,Oração Católica,OracaoCatolica,0,Neutro,,,,,,,,,,,,,,,,
666,Thu Jan 05 15:17:04 +0000 2017,"Com apoio do @governomg, BH-TEC anuncia expansão baseada em modelo pioneiro no Brasil
https://t.co/qwSRyWqeCK https://t.co/ln6Mk8rYQZ",,,Belo Horizonte/Minas Gerais,Governo Minas Gerais,governomg,4,Positivo,,,,,,,,,,,,,,,,
667,Mon Jan 09 12:42:13 +0000 2017,Com demanda reprimida mercado imobiliário tem queda de preços pelo terceiro ano seguido - Economia - Estado de Minas https://t.co/uOnwN3i04o,,,,Secovi-BA,SecoviBA,0,Neutro,,,,,,,,,,,,,,,,
668,Fri Jan 06 13:42:56 +0000 2017,"Com dívidas acima de R$ 390 milhões, PMU decreta estado de calamidade financeira. Confira a situação do município… https://t.co/diJaIIkJuw",,,Minas Gerais - Brasil,Uberlândia,PrefeituraUdia,0,Negativo,,,,,,,,,,,,,,,,
669,Fri Jan 06 13:56:51 +0000 2017,"Com dívidas acima de R$ 390 milhões, PMU decreta estado de calamidade financeira: https://t.co/bqJRceJqWH via @PrefUberlandia #Uberlândia",,,"uberlandia, brasil",social,jbsmg1,0,Negativo,,,,,,,,,,,,,,,,
670,Fri Jan 06 13:57:07 +0000 2017,"Com dívidas acima de R$ 390 milhões, PMU decreta estado de calamidade financeira: https://t.co/H8VfC8HEEf via... https://t.co/GI2ABHr5F3",,,"uberlandia, brasil",social,jbsmg1,0,Negativo,,,,,,,,,,,,,,,,
671,Fri Jan 06 18:49:48 +0000 2017,"Com o pai preso, filhos de Cunha curtem 'a vida adoidado' - Politica - Estado de Minas https://t.co/78nRo8QcSb",,,Rio de Janeiro,Marcelo Gonçalves,MarceloJGonca,0,Neutro,,,,,,,,,,,,,,,,
672,Fri Jan 06 12:59:26 +0000 2017,"Com o pai preso, filhos de Cunha curtem 'a vida adoidado' - Politica - Estado de Minas https://t.co/7M9qUIGXQX",,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
673,Fri Jan 06 08:15:38 +0000 2017,"Com o pai preso, filhos de Cunha curtem 'a vida adoidado' - Politica - Estado de Minas https://t.co/9QbNeWaLbg",,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,0,Neutro,,,,,,,,,,,,,,,,
674,Fri Jan 06 09:47:32 +0000 2017,"Com o pai preso, filhos de Cunha curtem 'a vida adoidado' - Politica - Estado de Minas https://t.co/ft8W74u7kt",,,Belo Horizonte - MG,Luisfelipe,luc4156,1,Neutro,,,,,,,,,,,,,,,,
675,Fri Jan 06 19:34:16 +0000 2017,"Com o pai preso, filhos de Cunha curtem 'a vida adoidado' - Politica - Estado de Minas https://t.co/JhesG0Rtjg",,,Brasil,Kiko Cheroso,VictoorAugustoo,0,Neutro,,,,,,,,,,,,,,,,
676,Fri Jan 06 13:13:11 +0000 2017,"Com o pai preso, filhos de Cunha curtem 'a vida adoidado' - Politica - Estado de Minas https://t.co/oK7IkpqSHY",,,,Lau,Larry1906,0,Neutro,,,,,,,,,,,,,,,,
677,Fri Jan 06 16:11:50 +0000 2017,"Com o pai preso,filhos de Eduardo Cunha curtem a via adoidado neste verão(Jornal estado de minas)Preocupados né  ? https://t.co/n3oeHWJlwm",,,"Buritis, Belo Horizonte",jose maria oliveira,ofalador125,2,Neutro,,,,,,,,,,,,,,,,
678,Wed Jan 04 22:55:03 +0000 2017,"Com os dois pés na mierda, ou melhor, no atoleiro, Pimentel busca filho em festa de réveillon. Chamar o cara de... https://t.co/5EGIRsyNhe",,,Salvador-Bahia-Brasil,Carlão de Oliveira,carlaodabahia,0,Negativo,,,,,,,,,,,,,,,,
679,Fri Jan 06 01:57:59 +0000 2017,"Com seis casos confirmados, Diamantina tem surto de malária - Gerais - Estado de Minas https://t.co/2Sg4mswHqv",,,"Belo Horizonte, MG - Brasil",Alexandre Quadros,xandalquadros,1,Neutro,,,,,,,,,,,,,,,,
680,Wed Jan 04 20:40:41 +0000 2017,"Com seis casos confirmados, Diamantina tem surto de malária - Gerais - Estado de Minas https://t.co/ck0767iZp2",,,"Florianópolis, Santa Catarina",Duh,Cris_duh_123,0,Neutro,,,,,,,,,,,,,,,,
681,Wed Jan 04 19:24:21 +0000 2017,"Com seis casos confirmados, Diamantina tem surto de malária - Gerais - Estado de Minas https://t.co/xsv6nxe3YF",,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,1,Neutro,,,,,,,,,,,,,,,,
682,Mon Jan 09 21:51:13 +0000 2017,"Com suspeita de surto de febre amarela no interior de MG, governo alerta OMS e envia equipes p/ investigar casos -   https://t.co/byOUUF1Atr",,,Brasília,Natália Cancian,naticancian,1,Neutro,,,,,,,,,,,,,,,,
683,Sun Jan 08 11:00:05 +0000 2017,Comandante da PM(MG) peitou o governador Fernando Pimentel https://t.co/bEtPXup8MC https://t.co/8GgWuZiKKA,,,Manaus,Antônio Davi Roland,RolandDavi,0,Negativo,,,,,,,,,,,,,,,,
684,Thu Jan 05 02:27:13 +0000 2017,Combate a cheias opõe Doria e Haddad - Estado de Minas https://t.co/sJI9kXfU9Z,,,,Catarina Rosa,CatarinaRosa12,0,Neutro,,,,,,,,,,,,,,,,
685,Thu Jan 05 12:54:04 +0000 2017,"Começando o ano com chave de OURO!
Fernando Pimentel não tem dinheiro para pagar vocês funcionários públicos, mas... https://t.co/eGRXdQ8Fzj",,,,Portal NaNet,PortalNaNet,0,Negativo,,,,,,,,,,,,,,,,
686,Thu Jan 05 10:40:35 +0000 2017,Comerciantes de Brixton se mobilizam contra risco de gentrificação ... - Estado de Minas https://t.co/ctqVrAM3nl,,,,Bruna Carvalho,BrunaCaya,0,Neutro,,,,,,,,,,,,,,,,
687,Sat Jan 07 17:21:13 +0000 2017,"Como a Rússia tentou fragilizar Hillary e ajudar Trump, segundo a inteligência dos EUA - Estado de Minas… https://t.co/TK8V3o47oZ",,,Brasil,News JS Brasil,newsjsbr,0,Neutro,,,,,,,,,,,,,,,,
688,Sun Jan 08 01:35:33 +0000 2017,Cómo la baja que único chabon que me llama la atención haya estado con la mitad de las minas que conozco,,,Doña✋,Flores�,_FlorDiaz_,0,Neutro,,,,,,,,,,,,,,,,
689,Mon Jan 09 20:03:14 +0000 2017,Como le chupan el orto a la mina tira un estado en face o una foto en instagram y todas le ponen mg �,,,"San Fernando, Buenos Aires",Marina �,maruu_garay,0,Neutro,,,,,,,,,,,,,,,,
690,Sat Jan 07 18:05:07 +0000 2017,"Como les gusta a las minas tipo treintonas mostrar reiteradamente PIERNAS Y PIES EN ESTADO DE RELAX...

Están ahí de querer mostrar el orto.",,,,FARROKH BULSARA,FONTANACHOZA,0,Neutro,,,,,,,,,,,,,,,,
691,Thu Jan 05 21:07:27 +0000 2017,Como não tá vendendo carro o governo do PT MG vai taxa carro � velho 150 % no ipva deve ser para custear o helicóptero � nas festas,,,BH/Minas Gerais,O Melhor da Pampulha,PampulhaBH,0,Negativo,,,,,,,,,,,,,,,,
692,Thu Jan 05 18:37:15 +0000 2017,Como quieren que supere brc si me siguen dando mg al video de Micaela en grisu con su estado de bipolaridad.,,,,Lule,luciaanacruz,1,Neutro,,,,,,,,,,,,,,,,
693,Thu Jan 05 22:36:55 +0000 2017,"Como todo comunista pego abusando dos previlegios, em vez de se corrigir, torna secreto os gastos da mordomia https://t.co/6XjITbKO1T",,,"Campinas, São Paulo",Joaquim Moraes,JoaquimEstevam,0,Neutro,,,,,,,,,,,,,,,,
694,Thu Jan 05 12:53:07 +0000 2017,"Comunicado: Ocorrência de casos de Malária na região de Garimpo Areinha, Regional de Diamantina https://t.co/TRsyye5JfT",,,,comunicafhemig,RedeFhemig,0,Neutro,,,,,,,,,,,,,,,,
695,Fri Jan 06 19:13:41 +0000 2017,Confiança do consumidor do México recua em dezembro ante novembro - Economia - Estado de Minas https://t.co/ozSiwSoC8z,,,,vilmar TimBeta,vilmarbh,0,Neutro,,,,,,,,,,,,,,,,
696,Thu Jan 05 22:00:55 +0000 2017,Congresso exagera nas homenagens em ano de tensão política - Politica - Estado de Minas https://t.co/340hVacake,,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
697,Mon Jan 09 10:10:54 +0000 2017,Congresso tem 13 propostas que melhorariam segurança nos presídios paradas - Politica - Estado de Minas https://t.co/8eOo6ZUV9v,,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,2,Neutro,,,,,,,,,,,,,,,,
698,Mon Jan 09 12:49:04 +0000 2017,Congresso tem 13 propostas que melhorariam segurança nos presídios paradas - Politica - Estado de Minas https://t.co/vEBzqivNjx,,,,papelada,papeladageral,0,Neutro,,,,,,,,,,,,,,,,
699,Mon Jan 09 10:15:40 +0000 2017,Conheça a Legislação que regulamenta o uso de aeronave pelo Governador de Minas https://t.co/VaiBwG9scs,,,,Piloto Policial,PilotoPolicial,0,Neutro,,,,,,,,,,,,,,,,
700,Thu Jan 05 13:01:30 +0000 2017,Conjunto da obra: Adélia Prado vence o Prêmio Governo de Minas Gerais de Literatura 2016 | @PublishNews https://t.co/wwyo25lbPf,,,"São Paulo, Brazil",PublishNews,publishnews,0,Neutro,,,,,,,,,,,,,,,,
701,Thu Jan 05 12:17:11 +0000 2017,Conjunto da obra: Adélia Prado vence o Prêmio Governo de Minas Gerais de Literatura 2016 https://t.co/5ZCqyjb0y1,,,São Paulo,Rodo,rodoinside,0,Neutro,,,,,,,,,,,,,,,,
702,Sat Jan 07 20:05:34 +0000 2017,Conselho Estadual de Patrimônio de Minas Gerais aprova o reconhecimento da Folia de Reis como patrimônio cultural imaterial do estado.,,,Cons. Lafaiete.MG,Radio Carijos,radiocarijos,0,Neutro,,,,,,,,,,,,,,,,
703,Thu Jan 05 22:07:58 +0000 2017,"Construção de novos presídios não tem prazo para ocorrer, diz ministro da Justiça - Nacional - Estado de Minas https://t.co/Gv3tnhFWDq",,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
704,Fri Jan 06 20:59:12 +0000 2017,"Consumo de energia no País em dezembro sobe 1,3% na base anual geração cai 0,6% - Estado de Minas… https://t.co/xqpj1X9X8C",,,Brasil,News JS Brasil,newsjsbr,0,Neutro,,,,,,,,,,,,,,,,
705,Fri Jan 06 20:57:06 +0000 2017,"Consumo de energia no País em dezembro sobe 1,3% na base anual; geração cai 0,6% - Estado de Minas https://t.co/gdbqFyTmMs",,,"Rio de Janeiro, Brazil",newsa.com Brasil,newsaBRASIL,0,Neutro,,,,,,,,,,,,,,,,
706,Fri Jan 06 21:00:17 +0000 2017,"Consumo de energia no País em dezembro sobe 1,3% na base anual; geração cai 0,6% - Estado de Minas… https://t.co/QjMtnI999p",,,Brasil,A Informação,AInformacao,0,Neutro,,,,,,,,,,,,,,,,
707,Wed Jan 04 20:25:52 +0000 2017,"Contra pornografia e masturbação, deputado propõe projeto que barra conteúdo na internet - Politica -Estado de Minas https://t.co/TXc5cVRX7O",,,Belo Horizonte/MG,Marcelo Ernesto,MarceloErnesto,0,Neutro,,,,,,,,,,,,,,,,
708,Fri Jan 06 20:42:34 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG  https://t.co/6siymwS8kP",,,,Michele #beta #sdv,michelexmbeta,0,Neutro,,,,,,,,,,,,,,,,
709,Fri Jan 06 20:38:42 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG  https://t.co/oBHavE6J95",,,,Daniel Araujo #beta,danaraujjobeta,0,Neutro,,,,,,,,,,,,,,,,
710,Fri Jan 06 20:43:14 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG  https://t.co/oBHavE6J95",,,,Daniel Araujo #beta,danaraujjobeta,0,Neutro,,,,,,,,,,,,,,,,
711,Fri Jan 06 20:48:23 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/49ToAcM63K https://t.co/7PUeS0oHm4",,,Belo Horizonte - Minas Gerais,Vans BH - Shows BH,3213_4360,0,Neutro,,,,,,,,,,,,,,,,
712,Fri Jan 06 20:48:25 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/dhD1QkYFD4 https://t.co/Uc8KASRM06",,,Belo Horizonte - Minas Gerais,Marcelo Rezende,Televans,0,Neutro,,,,,,,,,,,,,,,,
713,Fri Jan 06 20:48:26 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/fDSZ8gdYut https://t.co/Un6yGCAUOi",,,"Belo Horizonte, Brasil",Turismo em Vans MG,TurismoVansMG,0,Neutro,,,,,,,,,,,,,,,,
714,Fri Jan 06 20:45:26 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/mtzQ52QaBq https://t.co/DDYQHVCiBo",,,Belo Horizonte - Minas Gerais,UAI Seguros BH ®,UAI_SEGUROS_BH,0,Neutro,,,,,,,,,,,,,,,,
715,Fri Jan 06 20:30:16 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/qZvwRXWkGf",,,,G1 MG,g1mg,0,Neutro,,,,,,,,,,,,,,,,
716,Fri Jan 06 20:40:24 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/vOG5YcKR1m #SomosTodosDilma #Raynniere #BuyRaynniereOnItu…",,,,Raynniere Makepeace,itsRaynniere,0,Neutro,,,,,,,,,,,,,,,,
717,Fri Jan 06 20:48:30 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/X6drR5c14q https://t.co/1sCJAeOmi2",,,Belo Horizonte - Minas Gerais,Wellington Rocha,Televan,0,Neutro,,,,,,,,,,,,,,,,
718,Fri Jan 06 20:45:24 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/YkW9dbW2kt https://t.co/QZUcogyhKe",,,Belo Horizonte - Minas Gerais,Carlos Alberto,DISKVANS,0,Neutro,,,,,,,,,,,,,,,,
719,Fri Jan 06 20:34:06 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/ZAQL4gESkj https://t.co/TbRrHexDso",,,"Minas Gerais, Brasil",Matheus Pedrosa,PedrosaMatheus,0,Neutro,,,,,,,,,,,,,,,,
720,Fri Jan 06 20:46:56 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/zesxqPYALO",,,Brasil,Igor,i7gor_,0,Neutro,,,,,,,,,,,,,,,,
721,Mon Jan 09 23:50:14 +0000 2017,Corte que puse eso en el estado de wanda y le daban mg los pibes�,,,Alentando a River Plate❤,M E L L Y,micaela_8787,0,Neutro,,,,,,,,,,,,,,,,
722,Sun Jan 08 07:15:45 +0000 2017,Creo que en mi estado tolerancia cero empezare a bloquear a todos los que me ignoran y los que ponen mg a algo y a las 2 hs lo sacan.,,,Drumcode,Ivo,TechnoOfUs,0,Neutro,,,,,,,,,,,,,,,,
723,Fri Jan 06 04:07:47 +0000 2017,"Creo que en mi estado tolerancia cero empezaré a bloquear a todos los que me ponen mg a algo y a las 2 hs lo sacan. Ya te vi Lucas, dejalo.",,,,Grapestorm,buenoperdon,0,Neutro,,,,,,,,,,,,,,,,
724,Fri Jan 06 03:01:22 +0000 2017,Creo que me iba a hablar porque le di MG a su estado��,,,,�Esteban�,Verone68Esteban,0,Neutro,,,,,,,,,,,,,,,,
725,Fri Jan 06 10:11:51 +0000 2017,Criança de 4 anos se afoga e morre enquanto mãe usa o celular na piscina - Internacional - Estado de Minas https://t.co/CqFHFF9mNo,,,Brasil,Rafael Guimarães,rafaelpguy,0,Neutro,,,,,,,,,,,,,,,,
726,Fri Jan 06 08:17:36 +0000 2017,Criança de 4 anos se afoga e morre enquanto mãe usa o celular na piscina - Internacional - Estado de Minas https://t.co/Nrnc3Wms9K,,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,0,Neutro,,,,,,,,,,,,,,,,
727,Fri Jan 06 15:34:59 +0000 2017,Criança morre em piscina de condomínio de luxo no Norte de Minas - Gerais - Estado de Minas https://t.co/4TR4vJeucC,,,"Brasília, Brasil",DUILIO AMARAL,DUILIOAMARAL,0,Neutro,,,,,,,,,,,,,,,,
728,Tue Jan 10 09:19:09 +0000 2017,Crime organizado é disputado por 27 facções no País - Estado de Minas https://t.co/1DSdOQjrD6 https://t.co/3KP7OpxezZ,,,Brasil,A Informação,AInformacao,0,Neutro,,,,,,,,,,,,,,,,
729,Sun Jan 08 11:48:08 +0000 2017,Crime organizado é disputado por 27 facções no País - Estado de Minas https://t.co/Nh1Lgyarfl,,,"Rio de Janeiro, Brazil",newsa.com Brasil,newsaBRASIL,0,Neutro,,,,,,,,,,,,,,,,
730,Sun Jan 08 11:31:03 +0000 2017,Crime organizado é disputado por 27 facções no País - Estado de Minas https://t.co/nH7hfdoBhK,,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
731,Sun Jan 08 12:00:15 +0000 2017,Crime organizado é disputado por 27 facções no País - Nacional - Estado de Minas https://t.co/XaOFh9qlhZ,,,Brasil,28SaiMacacoEntraGalo,tovaga,4,Neutro,,,,,,,,,,,,,,,,
732,Thu Jan 05 08:47:53 +0000 2017,Criminalidade em Nova York cai ao menor nível em 25 anos - Estado de Minas - https://t.co/vHmkqiOZw3,,,,João,pinheirojpa,0,Neutro,,,,,,,,,,,,,,,,
733,Wed Jan 04 20:05:35 +0000 2017,"Crise? Q crise?! // Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros @UOL  https://t.co/c8K1KqJOjD",,,"Montes Claros/MG, Brasil",Otton Santos,OttonSantos,0,Negativo,,,,,,,,,,,,,,,,
734,Sat Jan 07 18:03:49 +0000 2017,CULTURA - RELIGIÃO - MINAS GERAIS... https://t.co/oQ5SzzshDE,,,,Ramon Paixão,Paixao_Ramon,0,Neutro,,,,,,,,,,,,,,,,
735,Sat Jan 07 18:00:24 +0000 2017,Cultura: Governo de Minas Gerais reconhece Folias de Reis como Patrimônio Imaterial do Estado https://t.co/FN20XvyByD,,,Fortaleza(CE) Brasil,Ramon Paixão,ramonpaixao54,0,Neutro,,,,,,,,,,,,,,,,
736,Wed Jan 04 23:04:58 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/1CLPte8VGj by #UOLNoticias via @c0nvey",,,osasco,jose roberto de sant,Jose74Sant,0,Negativo,,,,,,,,,,,,,,,,
737,Wed Jan 04 23:38:13 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/1p1HJ8P7gt by #UOL via @c0nvey",,,"Sao Paulo, Brazil",Odesil Pinheiro,dioro2000,0,Negativo,,,,,,,,,,,,,,,,
738,Wed Jan 04 22:46:08 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/274rnzkAd7 by #UOLNoticias via @c0nvey",,,,Nadege,cintranadege,0,Negativo,,,,,,,,,,,,,,,,
739,Thu Jan 05 01:44:37 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/36yclR4yQH by #heliovesp via @c0nvey",,,SP,VERÔNICA #vemPraRua,felixponto30,0,Negativo,,,,,,,,,,,,,,,,
740,Wed Jan 04 21:34:49 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/6f1dAfFkss by #UOLNoticias via @c0nvey",,,,Isa Nogueira,isaggnogueira,0,Negativo,,,,,,,,,,,,,,,,
741,Wed Jan 04 21:58:48 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/6KVGiSv7Dk by #UOLNoticias via @c0nvey",,,,Fernanda Reis,fernanaos2013,0,Negativo,,,,,,,,,,,,,,,,
742,Wed Jan 04 21:26:06 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/6ZtVyBGd3W by #Ary_AntiPT via @c0nvey",,,Porto Alegre,Carlos Newton Munhoz,NewtonMunhoz,0,Negativo,,,,,,,,,,,,,,,,
743,Wed Jan 04 21:22:19 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/9oLgOZrIx7 by #Ary_AntiPT via @c0nvey",,,"São Paulo, Brasil",izaias Rodrigues,izaiasRodrigu20,0,Negativo,,,,,,,,,,,,,,,,
744,Wed Jan 04 21:17:16 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/9RddG4j3U7 by #UOL via @c0nvey",,,,DNE BRASIL,dneoficial,0,Negativo,,,,,,,,,,,,,,,,
745,Wed Jan 04 23:39:56 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/9wubnMAZwx by #chico_pinheiro via @c0nvey",,,,walmir nonato junior,Walmir_n,0,Negativo,,,,,,,,,,,,,,,,
746,Wed Jan 04 18:05:27 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/AESCP2i0eN by #UOLNoticias via @c0nvey",,,,emerson cesario v,CesarioEmerson,0,Negativo,,,,,,,,,,,,,,,,
747,Wed Jan 04 21:13:07 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/BJvz5CYQUT by #chico_pinheiro via @c0nvey",,,Caxias do Sul,jeferson bonoto,JefersonBonoto,0,Negativo,,,,,,,,,,,,,,,,
748,Wed Jan 04 21:11:02 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/CG5m0BLAKU by #Ary_AntiPT via @c0nvey",,,"Terra,Sistema Solar,Via Lactea",Sergio Mon,monsergioo,0,Negativo,,,,,,,,,,,,,,,,
749,Wed Jan 04 22:22:16 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/CgYDWm5KB5 by #UOLNoticias via @c0nvey",,,salvador,gidia,gidiac,0,Negativo,,,,,,,,,,,,,,,,
750,Wed Jan 04 21:11:20 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/CiNjLlvbh2 by #Ary_AntiPT via @c0nvey",,,"São Paulo, Brasil",Elis Barbosa,barbosaelis51,0,Negativo,,,,,,,,,,,,,,,,
751,Wed Jan 04 21:55:45 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/eL4daa6BNd by #chico_pinheiro via @c0nvey",,,Mogi Mirim - SP,Cris Ferreira,cris_ferreira_,0,Negativo,,,,,,,,,,,,,,,,
752,Wed Jan 04 20:19:04 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/FD7XLogEiW by #UOLNoticias via @c0nvey",,,Bh,@carlos.BH,henriqueudia10,0,Negativo,,,,,,,,,,,,,,,,
753,Wed Jan 04 22:15:37 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/HD3xG3WEwh by #chico_pinheiro via @c0nvey",,,"Venda Nova, Belo Horizonte",MARCOSMACHADO,MARCOSMACHADOGO,0,Negativo,,,,,,,,,,,,,,,,
754,Wed Jan 04 20:39:55 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/iTyNUssMAi by #heliovesp via @c0nvey",,,Campina Grande - PB,Fátima - VIP,Fatita06,0,Negativo,,,,,,,,,,,,,,,,
