year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,2,26,647,-3,830,0,WN,N422WN,1010,SEA,SMF,90,605,6,47
2014,6,30,1212,2,1413,2,AS,N435AS,324,SEA,SJC,104,697,12,12
2014,1,25,1403,-2,1555,-12,AS,N538AS,318,SEA,SFO,98,679,14,3
2014,5,15,722,-3,1004,4,AS,N518AS,480,SEA,LAX,124,954,7,22
2014,12,2,1336,-4,1553,13,OO,N218AG,3474,SEA,FAT,116,748,13,36
2014,9,25,708,-4,1006,-4,DL,N680DA,2397,SEA,SLC,95,689,7,8
2014,11,14,1801,1,2044,-10,DL,N387DA,2150,SEA,SLC,83,689,18,1
2014,7,29,1357,7,1559,-1,WN,N776WN,799,PDX,LAS,109,763,13,57
2014,7,1,742,-3,949,-1,WN,N621SW,1993,SEA,OAK,105,671,7,42
2014,8,25,1023,-2,1722,58,AS,N627AS,686,PDX,ORD,254,1739,10,23
2014,8,28,1431,1,1637,6,OO,N816SK,4710,SEA,SJC,100,697,14,31
2014,12,21,658,-2,802,2,OO,N812SK,4608,SEA,PDX,29,129,6,58
2014,2,10,831,1,1207,-9,US,N633AW,471,SEA,PHX,136,1107,8,31
2014,1,5,1405,-5,1750,-2,AS,N589AS,652,SEA,PHX,139,1107,14,5
2014,6,27,1018,3,1238,-12,VX,N524VA,784,SEA,LAX,122,954,10,18
2014,4,14,948,-7,1217,-18,AS,N615AS,131,PDX,ANC,190,1542,9,48
2014,11,25,1246,41,1457,27,WN,N701GS,1913,SEA,LAS,111,867,12,46
2014,8,13,1035,5,1801,-17,DL,N635DL,2618,SEA,ATL,246,2182,10,35
2014,8,26,1327,-3,1554,-8,AS,N305AS,472,SEA,LAX,123,954,13,27
2014,8,9,1022,-3,1247,-2,AS,N529AS,586,SEA,LAS,118,867,10,22
2014,2,12,1034,-7,1124,-5,OO,N237SW,5325,SEA,PDX,31,129,10,34
2014,7,4,2236,-4,559,-17,DL,N373DA,934,PDX,ATL,247,2172,22,36
2014,5,2,1035,-10,1533,-17,OO,N219AG,3468,SEA,OMA,160,1368,10,35
2014,9,11,853,-7,1155,13,AS,N793AS,87,SEA,ANC,207,1448,8,53
2014,1,11,1734,-11,1937,-14,OO,N223AG,3488,PDX,BUR,110,817,17,34
2014,3,7,1515,-15,2026,-18,DL,N905DA,2430,PDX,MSP,175,1426,15,15
2014,2,23,2012,-3,2239,-26,AS,N551AS,111,SEA,ANC,186,1448,20,12
2014,7,3,958,-7,1200,-5,AS,N519AS,346,SEA,OAK,99,671,9,58
2014,12,24,925,40,1630,30,AS,N462AS,792,SEA,DTW,223,1927,9,25
2014,7,15,1404,9,1728,-2,WN,N8328A,4658,PDX,DEN,126,991,14,4
2014,1,26,2356,36,521,21,AA,N3EUAA,1230,SEA,DFW,180,1660,23,56
2014,10,25,1549,14,2332,-27,AS,N525AS,734,SEA,BOS,266,2496,15,49
2014,8,14,1112,7,1234,4,WN,N794SW,210,PDX,SMF,67,479,11,12
2014,5,12,1652,-3,1912,-18,AS,N615AS,514,SEA,SNA,127,978,16,52
2014,12,8,14,24,537,7,AA,N3JDAA,1230,SEA,DFW,187,1660,0,14
2014,10,5,927,-3,1104,-11,WN,N485WN,3063,PDX,OAK,80,543,9,27
2014,5,16,705,-10,916,-8,AS,N457AS,222,SEA,SFO,102,679,7,5
2014,10,7,1326,-4,1558,-6,AS,N563AS,97,SEA,ANC,195,1448,13,26
2014,10,2,1856,11,2129,6,AS,N523AS,171,SEA,ANC,189,1448,18,56
2014,4,14,716,-9,802,-28,AS,N799AS,65,SEA,KTN,85,680,7,16
2014,8,29,1227,-8,1339,-16,AS,N792AS,63,SEA,SIT,120,861,12,27
2014,7,11,1133,63,1725,55,AS,N615AS,686,PDX,ORD,199,1739,11,33
2014,1,25,2240,-5,559,-15,DL,N648DL,2188,SEA,ATL,238,2182,22,40
2014,8,4,1234,4,1457,-13,AS,N526AS,137,PDX,ANC,189,1542,12,34
2014,3,19,1850,-5,2036,-1,AS,N560AS,370,SEA,SMF,85,605,18,50
2014,12,20,1120,4,1652,-22,UA,N849UA,679,PDX,ORD,199,1739,11,20
2014,12,26,2347,49,742,38,B6,N510JB,498,SEA,BOS,278,2496,23,47
2014,9,10,2252,-8,418,-29,UA,N21723,1215,SEA,ORD,192,1721,22,52
2014,10,8,1449,4,1805,-5,WN,N8638A,173,PDX,DEN,123,991,14,49
2014,8,14,648,-2,842,-13,OO,N554CA,4740,SEA,SJC,96,697,6,48
2014,6,24,1138,28,2055,97,US,N753US,728,SEA,PHL,286,2378,11,38
2014,7,19,1220,0,1355,-10,WN,N244WN,4412,PDX,OAK,80,543,12,20
2014,10,7,1446,1,1715,-8,DL,N379DA,2496,SEA,ANC,193,1448,14,46
2014,2,19,1327,7,2055,-1,DL,N856NW,1227,SEA,ATL,233,2182,13,27
2014,7,14,638,-2,900,-3,AS,N553AS,576,PDX,SAN,127,933,6,38
2014,3,30,855,-5,1619,-10,DL,N3760C,2520,PDX,ATL,248,2172,8,55
2014,5,19,1257,-3,1501,-4,WN,N8617E,579,PDX,LAS,110,763,12,57
2014,10,24,1328,-7,1545,10,OO,N218AG,3474,SEA,FAT,115,748,13,28
2014,7,31,1106,11,1644,4,WN,N757LV,1027,SEA,MKE,205,1694,11,6
2014,8,14,759,-1,908,10,AS,N323AS,690,SEA,GEG,44,224,7,59
2014,5,14,1707,-3,1849,-16,AS,N778AS,392,PDX,SFO,84,550,17,7
2014,6,19,1909,3,2126,7,UA,N14242,1401,SEA,SFO,105,679,19,9
2014,9,13,902,2,1140,5,AS,N552AS,502,SEA,SNA,138,978,9,2
2014,9,27,1,2,606,-1,UA,N14731,1175,PDX,IAH,231,1825,0,1
2014,5,4,2353,4,707,-22,DL,N651DL,2511,SEA,ATL,236,2182,23,53
2014,2,27,836,32,1604,14,UA,N564UA,511,SEA,IAD,246,2306,8,36
2014,8,18,2237,2,123,17,AS,N794AS,147,SEA,ANC,203,1448,22,37
2014,10,12,634,29,1221,21,AA,N3FPAA,2218,SEA,ORD,199,1721,6,34
2014,11,22,1223,-2,1450,-11,AS,N614AS,500,SEA,SNA,125,978,12,23
2014,11,1,2345,-5,223,52,AS,N768AS,121,SEA,ANC,140,1448,23,45
2014,9,21,1932,-8,2156,-3,AS,N569AS,524,SEA,BUR,122,937,19,32
2014,5,9,713,-7,957,-27,DL,N3738B,2397,SEA,SLC,86,689,7,13
2014,10,12,857,-3,1129,-6,AS,N562AS,502,SEA,SNA,124,978,8,57
2014,7,12,751,1,1343,8,AA,N4YMAA,1220,PDX,DFW,202,1616,7,51
2014,4,13,1656,11,1928,20,DL,N310NW,2410,SEA,LAX,133,954,16,56
2014,12,29,2158,88,115,80,WN,N384SW,856,PDX,PHX,119,1009,21,58
2014,7,21,1830,5,2054,2,AS,N609AS,616,SEA,LAS,126,867,18,30
2014,4,5,1851,-4,2110,-9,OO,N805SK,4610,SEA,LAS,108,867,18,51
2014,2,21,1237,2,1820,-7,AS,N512AS,22,SEA,ORD,195,1721,12,37
2014,9,23,1114,-1,1226,-12,AS,N317AS,75,SEA,JNU,114,909,11,14
2014,2,10,837,-3,1650,-40,AS,N597AS,34,SEA,FLL,294,2717,8,37
2014,1,18,1932,-3,2202,9,AS,N552AS,520,SEA,BUR,124,937,19,32
2014,9,23,1246,-4,1839,-6,AS,N520AS,22,SEA,ORD,204,1721,12,46
2014,9,23,612,-8,849,-6,AS,N767AS,470,SEA,SAN,135,1050,6,12
2014,1,17,827,-3,1426,1,AS,N435AS,28,SEA,ORD,209,1721,8,27
2014,6,6,1101,16,1601,11,OO,N224AG,3468,SEA,OMA,161,1368,11,1
2014,11,26,1006,-9,1418,3,HA,N380HA,25,PDX,HNL,353,2603,10,6
2014,12,27,1851,-4,2103,-13,AS,N403AS,616,SEA,LAS,105,867,18,51
2014,9,14,946,1,1317,-8,WN,N904WN,2043,PDX,ABQ,137,1111,9,46
2014,10,5,1055,-5,1918,0,DL,N707TW,173,SEA,JFK,290,2422,10,55
2014,6,1,833,-7,1737,14,AS,N552AS,38,SEA,FLL,338,2717,8,33
2014,7,16,2214,-1,551,-10,US,N581UW,1930,PDX,CLT,257,2282,22,14
2014,1,9,728,8,1532,5,DL,N705TW,418,SEA,JFK,279,2422,7,28
2014,3,10,2055,-5,2229,-16,WN,N442WN,586,PDX,SJC,81,569,20,55
2014,9,3,716,16,921,11,VX,N525VA,751,SEA,SFO,102,679,7,16
2014,11,29,601,-4,852,30,AS,N613AS,602,SEA,LAS,120,867,6,1
2014,11,25,1027,2,1524,-15,AS,N622AS,36,SEA,MSP,164,1399,10,27
2014,5,19,2015,0,2230,10,OO,N227AG,3464,PDX,ONT,119,838,20,15
2014,7,22,1537,-3,1736,-9,AS,N799AS,322,SEA,SJC,107,697,15,37
2014,3,30,2226,86,8,83,WN,N210WN,586,PDX,SJC,86,569,22,26
2014,11,28,1210,-10,1421,-5,OO,N225AG,3454,PDX,BUR,117,817,12,10
2014,4,9,1845,0,2112,-3,AS,N612AS,510,SEA,SNA,132,978,18,45
2014,6,7,619,9,845,1,AS,N579AS,476,SEA,SAN,133,1050,6,19
2014,4,1,742,-3,952,-2,OO,N218AG,3486,PDX,BOI,51,344,7,42
2014,10,12,1326,-4,1546,-5,AS,N568AS,610,SEA,LAS,116,867,13,26
2014,11,25,1132,37,1709,11,UA,N76254,1485,SEA,ORD,190,1721,11,32
2014,12,24,2130,-5,5,15,AS,N609AS,608,SEA,LAS,110,867,21,30
2014,1,5,629,-1,1349,-8,DL,N371DA,1156,PDX,ATL,228,2172,6,29
2014,6,22,2345,-5,156,-21,AS,N763AS,121,SEA,ANC,175,1448,23,45
2014,10,30,835,-5,1140,10,AS,N584AS,863,PDX,OGG,344,2562,8,35
2014,4,3,2255,0,700,-1,DL,N712TW,1542,SEA,JFK,275,2422,22,55
2014,2,16,2049,9,2319,4,AS,N556AS,472,SEA,LAX,125,954,20,49
2014,5,21,1150,12,1816,23,UA,N68805,1502,SEA,IAH,239,1874,11,50
2014,3,4,1252,-3,1437,-3,WN,N249WN,636,SEA,SMF,82,605,12,52
2014,12,1,1311,66,1522,52,WN,N7709A,1913,SEA,LAS,116,867,13,11
2014,9,1,1628,124,1707,122,OO,N579SW,5461,PDX,EUG,29,106,16,28
2014,7,3,1258,8,1847,6,AS,N423AS,22,SEA,ORD,203,1721,12,58
2014,2,25,752,-8,1019,-4,AS,N409AS,568,PDX,LAX,121,834,7,52
2014,12,31,1205,30,1434,29,B6,N662JB,107,SEA,LGB,134,965,12,5
2014,1,12,857,-3,1109,-10,AS,N431AS,614,SEA,LAS,107,867,8,57
2014,7,11,1513,-2,1717,0,AS,N799AS,376,SEA,SFO,106,679,15,13
2014,10,20,1403,-12,1648,4,B6,N828JB,407,SEA,LGB,148,965,14,3
2014,1,13,1125,-10,1308,-7,VX,N523VA,817,PDX,SFO,85,550,11,25
2014,5,25,1435,120,2253,113,B6,N524JB,464,SEA,JFK,288,2422,14,35
2014,5,27,557,-3,815,-10,WN,N765SW,128,SEA,LAS,127,867,5,57
2014,1,21,1426,36,1949,9,AA,N3FWAA,2269,SEA,DFW,181,1660,14,26
2014,2,1,2126,-4,3,-20,AS,N433AS,731,SEA,ANC,197,1448,21,26
2014,11,28,1852,-3,2111,7,AS,N433AS,300,SEA,SFO,105,679,18,52
2014,12,15,1207,-3,1439,25,AS,N788AS,324,SEA,SJC,128,697,12,7
2014,7,10,644,-1,1229,-11,WN,N476WN,1626,PDX,MDW,206,1751,6,44
2014,2,10,1443,4,1536,9,OO,N297SW,5417,SEA,PDX,35,129,14,43
2014,11,3,704,-6,915,-14,AS,N317AS,222,SEA,SFO,94,679,7,4
2014,1,20,818,-2,1051,-14,AS,N319AS,83,SEA,ANC,191,1448,8,18
2014,9,10,1417,33,2102,2,DL,N804DN,2424,SEA,DTW,204,1927,14,17
2014,10,18,1148,-2,1345,-15,WN,N615SW,4330,PDX,LAS,104,763,11,48
2014,9,10,2112,-8,2344,-7,AS,N303AS,731,SEA,ANC,191,1448,21,12
2014,10,20,804,-1,1554,-7,AS,N514AS,4,SEA,DCA,267,2329,8,4
2014,8,4,1024,14,1657,25,AS,N309AS,730,SEA,IAH,229,1874,10,24
2014,3,17,833,-2,1635,1,AS,N431AS,32,SEA,PHL,264,2378,8,33
2014,4,19,557,-3,737,-8,UA,N488UA,302,PDX,SFO,86,550,5,57
2014,5,5,1130,145,1909,102,AS,N402AS,8,SEA,EWR,258,2402,11,30
2014,9,14,1927,-8,2047,-12,AS,N705AS,79,SEA,JNU,120,909,19,27
2014,6,20,1328,23,2126,16,WN,N8616C,2466,SEA,BWI,268,2335,13,28
2014,5,24,1455,55,2212,NA,UA,N37409,1635,SEA,IAH,NA,1874,14,55
2014,3,11,1132,-3,1247,-8,WN,N287WN,1171,PDX,RNO,58,444,11,32
2014,9,29,1658,8,1859,5,AS,N644AS,620,PDX,LAS,102,763,16,58
2014,11,30,105,0,929,-11,AA,N3APAA,212,SEA,MIA,308,2724,1,5
2014,6,21,1102,2,1351,-2,AS,N553AS,648,SEA,TUS,155,1216,11,2
2014,7,31,1721,21,2011,21,WN,N282WN,482,SEA,PHX,150,1107,17,21
2014,11,29,1247,75,1429,69,OO,N951SW,5197,PDX,SFO,87,550,12,47
2014,3,29,805,-5,1537,-8,AS,N435AS,742,SEA,ATL,252,2182,8,5
2014,9,7,2353,-2,717,-17,DL,N6712B,1929,SEA,ATL,234,2182,23,53
2014,10,24,1116,-4,1430,-15,WN,N488WN,153,PDX,DEN,119,991,11,16
2014,6,1,1909,-4,2217,42,OO,N614SK,4792,PDX,LAX,120,834,19,9
2014,9,27,2350,0,203,-19,AS,N763AS,121,SEA,ANC,180,1448,23,50
2014,2,8,1104,23,1204,35,OO,N563SW,5325,SEA,PDX,41,129,11,4
2014,4,10,1947,-3,2154,-6,UA,N829UA,371,SEA,SFO,102,679,19,47
2014,5,10,1124,-11,1714,-21,AA,N3ARAA,1628,SEA,ORD,206,1721,11,24
2014,12,7,1137,-8,1711,-29,AS,N532AS,670,SEA,AUS,203,1770,11,37
2014,12,13,2301,1,17,20,AS,N535AS,698,SEA,GEG,43,224,23,1
2014,5,26,532,12,758,4,US,N173US,425,PDX,PHX,129,1009,5,32
2014,9,26,1402,12,1639,5,AS,N548AS,123,SEA,FAI,194,1533,14,2
2014,8,28,1228,13,1427,12,WN,N628SW,433,SEA,OAK,102,671,12,28
2014,9,7,1214,75,2030,68,DL,N172DZ,1473,SEA,JFK,275,2422,12,14
2014,1,17,1032,7,1430,-15,AS,N514AS,803,PDX,LIH,341,2631,10,32
2014,1,7,908,-2,1134,-13,AS,N644AS,558,SEA,PSP,129,987,9,8
2014,1,3,803,-2,939,-11,WN,N552WN,48,PDX,OAK,84,543,8,3
2014,6,25,55,90,643,98,AA,N3KCAA,1230,SEA,DFW,207,1660,0,55
2014,9,9,1413,-7,1630,-12,OO,N223AG,3482,SEA,SBA,113,908,14,13
2014,11,19,1740,-5,1839,-8,OO,N604SK,4607,SEA,GEG,40,224,17,40
2014,8,9,1441,31,1653,38,WN,N707SA,2570,SEA,OAK,104,671,14,41
2014,8,11,717,2,947,-23,AS,N423AS,833,PDX,HNL,315,2603,7,17
2014,10,14,814,-6,1616,-9,AS,N548AS,766,SEA,BWI,281,2335,8,14
2014,5,9,1130,-5,1410,-11,US,N667AW,614,SEA,PHX,137,1107,11,30
2014,8,2,1834,24,2201,11,WN,N269WN,3767,SEA,DEN,132,1024,18,34
2014,9,26,1353,17,1635,15,DL,N67171,1208,PDX,SLC,81,630,13,53
2014,3,12,1120,90,1329,79,AS,N786AS,318,SEA,SFO,105,679,11,20
2014,8,11,737,-3,1033,8,AS,N612AS,634,SEA,PHX,152,1107,7,37
2014,6,14,1947,2,2116,4,DL,N610DL,2579,SEA,JNU,133,909,19,47
2014,10,10,1036,6,1539,4,OO,N216AG,3468,SEA,OMA,159,1368,10,36
2014,8,10,2251,6,651,-1,UA,N37409,1695,SEA,EWR,280,2402,22,51
2014,12,6,659,-1,1513,2,DL,N3765,400,PDX,JFK,292,2454,6,59
2014,5,7,1907,-8,2150,-1,UA,N471UA,202,SEA,LAX,117,954,19,7
2014,9,3,1233,3,1430,-1,AS,N318AS,324,SEA,SJC,102,697,12,33
2014,6,21,1832,-3,1930,2,AS,N756AS,69,SEA,KTN,98,680,18,32
2014,10,4,2133,1,531,-2,UA,N77431,1695,SEA,EWR,279,2402,21,33
2014,1,21,750,-5,1030,15,AS,N625AS,522,SEA,BUR,124,937,7,50
2014,11,7,542,-3,1145,-11,UA,N462UA,270,SEA,IAH,207,1874,5,42
2014,4,2,2241,-4,607,-6,DL,N3758Y,1824,PDX,ATL,253,2172,22,41
2014,2,12,1938,-7,2208,-10,AS,N611AS,518,SEA,SNA,133,978,19,38
2014,3,14,1234,-1,1359,-16,WN,N257WN,602,SEA,RNO,73,564,12,34
2014,8,15,718,-2,1236,-4,WN,N290WN,826,PDX,MCI,181,1482,7,18
2014,7,28,1338,-2,2207,7,DL,N707TW,182,SEA,JFK,283,2422,13,38
2014,8,21,2319,24,717,15,B6,N779JB,498,SEA,BOS,281,2496,23,19
2014,5,13,1820,-5,2055,-14,DL,N316US,952,PDX,SLC,79,630,18,20
2014,8,13,1509,-1,1751,4,US,N752US,494,PDX,PHX,144,1009,15,9
2014,7,7,1235,25,1449,38,AS,N409AS,324,SEA,SJC,107,697,12,35
2014,6,7,1227,-3,1415,-2,AS,N708AS,388,PDX,SFO,79,550,12,27
2014,4,7,1205,-6,1244,-6,OO,N578SW,5411,PDX,EUG,29,106,12,5
2014,10,13,1511,-4,1714,-1,AS,N402AS,308,SEA,SFO,105,679,15,11
2014,2,26,1025,-10,1446,3,AS,N536AS,803,PDX,LIH,360,2631,10,25
2014,4,10,1830,-5,2101,-27,AS,N530AS,863,PDX,OGG,316,2562,18,30
2014,3,24,1334,94,1541,98,AS,N713AS,306,SEA,SFO,106,679,13,34
2014,6,13,1220,10,1424,13,AS,N551AS,324,SEA,SJC,94,697,12,20
2014,10,30,1923,-5,2138,-1,UA,N461UA,573,SEA,SFO,118,679,19,23
2014,2,10,1131,31,1324,14,WN,N787SA,891,PDX,LAS,100,763,11,31
2014,9,26,2010,5,2244,10,AS,N559AS,91,SEA,ANC,200,1448,20,10
2014,6,10,1214,4,1449,2,OO,N215AG,3486,SEA,LGB,131,965,12,14
2014,10,19,1817,7,2113,3,OO,N223AG,3458,SEA,SLC,98,689,18,17
2014,7,5,1331,11,1921,-4,WN,N8315C,117,PDX,MDW,215,1751,13,31
2014,11,2,58,108,818,122,DL,N394DA,822,SEA,DTW,218,1927,0,58
2014,3,14,1024,14,1239,12,AS,N618AS,580,PDX,SNA,113,859,10,24
2014,4,11,1509,-1,1745,4,US,N508AY,494,PDX,PHX,138,1009,15,9
2014,5,30,1932,95,2209,125,UA,N438UA,587,SEA,SFO,97,679,19,32
2014,4,18,2031,21,2256,8,AS,N407AS,129,SEA,FAI,192,1533,20,31
2014,1,8,1527,0,1710,-5,UA,N803UA,639,PDX,SFO,85,550,15,27
2014,5,1,2119,-6,2320,-1,AS,N612AS,356,SEA,OAK,100,671,21,19
2014,5,14,1459,-6,1718,-4,AS,N618AS,520,SEA,BUR,122,937,14,59
2014,10,21,830,-6,1414,-15,UA,N441UA,722,PDX,ORD,206,1739,8,30
2014,1,28,1950,0,2216,-34,AS,N534AS,137,PDX,ANC,191,1542,19,50
2014,11,25,2026,141,2342,129,US,N539UW,600,PDX,PHX,123,1009,20,26
2014,12,18,1125,-3,1714,-6,UA,N853UA,278,SEA,ORD,207,1721,11,25
2014,3,29,1346,89,1635,90,AS,N423AS,658,SEA,TUS,153,1216,13,46
2014,2,8,730,50,937,50,OO,N223AG,3456,PDX,BUR,103,817,7,30
2014,8,31,1222,-8,1820,-11,UA,N457UA,636,SEA,ORD,205,1721,12,22
2014,9,15,1630,-5,1811,-9,WN,N735SA,770,SEA,SMF,90,605,16,30
2014,8,4,829,-1,1113,-2,WN,N729SW,1532,SEA,SAN,148,1050,8,29
2014,12,25,1730,-5,1819,-6,OO,N609SK,4491,PDX,SEA,34,129,17,30
2014,8,22,713,93,1032,77,WN,N8611F,470,PDX,DEN,126,991,7,13
2014,6,15,2214,-1,610,-2,US,N677AW,685,SEA,PHL,276,2378,22,14
2014,1,27,2139,-1,2319,-7,AS,N593AS,372,SEA,SMF,78,605,21,39
2014,9,12,1059,-4,1414,-24,OO,N793SK,5621,PDX,DEN,116,991,10,59
2014,1,2,709,-1,918,-10,AS,N440AS,222,SEA,SFO,98,679,7,9
2014,8,30,1013,-7,1632,-12,AS,N419AS,730,SEA,IAH,234,1874,10,13
2014,4,22,607,-3,755,0,WN,N944WN,1015,PDX,SJC,90,569,6,7
2014,9,17,1202,2,1439,-16,WN,N553WN,4395,SEA,PHX,141,1107,12,2
2014,11,27,943,-17,1406,1,HA,N386HA,29,SEA,OGG,356,2640,9,43
2014,10,29,1132,2,1631,-13,DL,N824DN,588,SEA,MSP,154,1399,11,32
2014,4,17,1008,-7,1244,-31,HA,N391HA,25,PDX,HNL,327,2603,10,8
2014,1,17,1525,20,1743,21,AS,N607AS,528,SEA,BUR,123,937,15,25
2014,5,23,1120,170,1410,171,US,N626AW,612,SEA,PHX,140,1107,11,20
2014,11,4,725,-10,1047,-17,AS,N611AS,676,SEA,DEN,117,1024,7,25
2014,2,15,713,3,919,8,AS,N538AS,332,SEA,SJC,110,697,7,13
2014,2,18,708,-2,946,-4,WN,N960WN,230,PDX,SLC,75,630,7,8
2014,8,25,959,29,1533,21,AS,N524AS,654,PDX,DFW,197,1616,9,59
2014,3,19,1903,-2,2055,-5,AS,N529AS,386,PDX,SFO,87,550,19,3
2014,2,3,1910,15,2053,-7,VX,N841VA,759,SEA,SFO,90,679,19,10
2014,11,10,1554,-6,1751,-8,OO,N608SK,4568,SEA,SJC,97,697,15,54
2014,7,21,810,-5,1059,5,AS,N794AS,482,SEA,LAX,134,954,8,10
2014,7,5,1519,-4,1600,-7,OO,N565SW,5331,PDX,RDM,31,116,15,19
2014,5,16,748,-12,1533,-25,UA,N594UA,511,SEA,IAD,261,2306,7,48
2014,4,25,944,-11,1213,-22,AS,N614AS,131,PDX,ANC,190,1542,9,44
2014,9,3,1204,14,1434,9,WN,N639SW,270,PDX,PHX,135,1009,12,4
2014,9,23,632,-3,852,-18,AS,N703AS,576,PDX,SAN,126,933,6,32
2014,11,16,1600,0,1806,7,OO,N617QX,4568,SEA,SJC,99,697,16,0
2014,3,22,1612,-13,1812,-23,OO,N225AG,3494,PDX,SBA,100,784,16,12
2014,4,5,1842,-3,2055,-21,AS,N611AS,510,SEA,SNA,117,978,18,42
2014,12,19,625,0,1225,-5,WN,N8624J,225,SEA,MDW,220,1733,6,25
2014,3,3,1402,-3,2009,-9,UA,N411UA,326,SEA,IAH,219,1874,14,2
2014,10,19,848,8,1716,1,AS,N546AS,38,SEA,FLL,309,2717,8,48
2014,12,24,842,-3,1207,-5,US,N183UW,519,PDX,PHX,129,1009,8,42
2014,9,16,1134,-1,1501,-14,WN,N658SW,3677,SEA,DEN,131,1024,11,34
2014,1,13,826,-4,1159,-17,US,N659AW,471,SEA,PHX,134,1107,8,26
2014,7,21,829,-1,1115,-4,US,N651AW,612,SEA,PHX,144,1107,8,29
2014,4,10,955,-5,1235,-25,HA,N384HA,29,SEA,OGG,322,2640,9,55
2014,3,7,2038,-7,2248,-20,AS,N593AS,574,PDX,SAN,115,933,20,38
2014,6,4,1527,-8,1747,-6,AS,N513AS,596,SEA,LAS,120,867,15,27
2014,11,19,2115,0,2331,-23,DL,N378DA,1581,SEA,ANC,178,1448,21,15
2014,11,20,1808,-7,2205,-50,AS,N569AS,815,SEA,LIH,341,2701,18,8
2014,7,31,835,-10,928,-12,OO,N563SW,5303,SEA,PDX,37,129,8,35
2014,1,20,1651,6,1915,-4,DL,N389DA,2449,SEA,LAX,121,954,16,51
2014,10,3,1007,77,1223,72,UA,N461UA,821,SEA,SFO,99,679,10,7
2014,9,12,1716,-2,1908,-22,UA,N526UA,587,SEA,SFO,98,679,17,16
2014,11,4,846,6,1208,-7,WN,N487WN,3049,SEA,DEN,115,1024,8,46
2014,1,24,1304,-1,1854,1,AS,N303AS,664,SEA,DFW,202,1660,13,4
2014,11,4,1450,0,1810,-26,US,N124US,500,SEA,PHX,122,1107,14,50
2014,11,30,1320,-2,2034,-21,DL,N804DN,773,PDX,ATL,238,2172,13,20
2014,5,16,636,-7,947,-28,UA,N526UA,328,PDX,DEN,115,991,6,36
2014,5,2,1428,-2,1518,-3,OO,N234SW,5423,PDX,SEA,33,129,14,28
2014,3,15,704,-1,955,-5,WN,N359SW,3163,SEA,SLC,86,689,7,4
2014,7,29,1110,15,1642,2,WN,N218WN,1027,SEA,MKE,191,1694,11,10
2014,10,27,1848,-7,2147,15,AS,N413AS,133,SEA,FAI,199,1533,18,48
2014,8,2,1146,-4,1257,-13,AS,N566AS,63,SEA,SIT,112,861,11,46
2014,3,31,1320,4,2111,0,UA,N76288,1199,SEA,IAD,272,2306,13,20
2014,5,19,642,-3,932,7,OO,N802SK,4625,SEA,LAX,135,954,6,42
2014,7,1,1732,-8,1954,-17,OO,N679CA,4820,SEA,LAS,124,867,17,32
2014,7,30,709,-1,920,-7,AS,N323AS,222,SEA,SFO,102,679,7,9
2014,6,19,603,-2,837,-5,AS,N518AS,516,SEA,SNA,137,978,6,3
2014,12,21,945,0,1659,-23,DL,N379DA,108,SEA,ATL,234,2182,9,45
2014,10,19,1412,-3,1800,-10,WN,N602SW,2857,SEA,ABQ,147,1180,14,12
2014,5,21,2224,-4,2303,-4,OO,N579SW,5440,PDX,RDM,29,116,22,24
2014,9,15,2314,-11,445,-20,AA,N3KMAA,1230,SEA,DFW,191,1660,23,14
2014,4,1,1619,-6,1822,-13,OO,N217AG,3494,PDX,SBA,110,784,16,19
2014,8,27,1445,15,1655,10,AS,N592AS,570,PDX,LAX,118,834,14,45
2014,4,11,1955,45,2215,45,WN,N455WN,276,SEA,LAS,122,867,19,55
2014,4,17,1142,-3,1910,-14,DL,N610DL,1962,SEA,ATL,242,2182,11,42
2014,3,13,1325,5,2123,13,US,N105UW,1805,SEA,CLT,261,2279,13,25
2014,7,2,1627,-3,1812,1,AS,N622AS,402,PDX,SJC,87,569,16,27
2014,5,26,855,0,1404,-5,DL,N583NW,2314,SEA,MSP,162,1399,8,55
2014,5,3,1333,23,1919,9,WN,N785SW,2639,SEA,MDW,198,1733,13,33
2014,9,9,1711,-14,1757,-18,OO,N812SK,4792,SEA,PDX,25,129,17,11
2014,3,18,1206,-8,1301,0,OO,N585SW,5342,SEA,PDX,35,129,12,6
2014,6,24,1108,28,1432,12,WN,N422WN,536,SEA,DEN,130,1024,11,8
2014,9,27,915,5,1754,26,AS,N423AS,8,SEA,EWR,302,2402,9,15
2014,1,16,1401,31,1553,23,WN,N217JC,3030,SEA,OAK,96,672,14,1
2014,12,24,2005,-5,2202,-13,OO,N227AG,3464,PDX,ONT,102,838,20,5
2014,4,20,1319,19,1521,17,AS,N625AS,622,PDX,LAS,107,763,13,19
2014,12,2,618,8,1144,-22,UA,N37462,1169,PDX,ORD,185,1739,6,18
2014,9,19,656,-4,1535,10,DL,N3747D,400,PDX,JFK,309,2454,6,56
2014,12,21,1255,-5,1759,-20,DL,N952DN,2164,PDX,MSP,169,1426,12,55
2014,11,30,605,5,1147,-5,UA,N537UA,679,PDX,ORD,195,1739,6,5
2014,7,9,2228,13,612,11,US,N178US,1930,PDX,CLT,260,2282,22,28
2014,7,20,712,-8,931,-11,B6,N636JB,1121,PDX,LGB,119,846,7,12
